Q	Qn	a	k_lo	k_hi	W	S	N_A	N_A_sec	twins	twins_sec	surv	surv_sec	ok	sum_fresh	R	R_sec	prod	maxDf	gDf	NcurDf	freshDf	maxDr	gDr	maxDfs	gDfs	NcurDfs	freshDfs	E_win	E_sec	top_max	room	pct_mean	pct_sec_mean	maxDl	gDl	NliveDl	pct_live_mean	E_live
2851	2857	13	476	1360407	1359932	5707	403495	1695	49361	169	49361	169	1	354134	0.9258	0.7545	0.1321	99.9666	449	88685	495	8.8026	1297	6.0638	47	915	45	0.1380	0.6268	35.2215	10.8841	0.9060	0.5559	109.2762	449	86595	0.9413	0.3262
2857	2861	13	477	1364219	1363743	3811	404623	1127	49499	138	49499	138	1	355124	0.9264	0.9273	0.1321	99.7817	449	88951	496	7.2577	97	-6.8421	19	996	98	0.1377	0.5776	35.3200	10.8862	0.9095	0.5380	109.0913	449	86861	0.9418	0.3243
2861	2879	13	478	1381439	1380962	17219	409736	5112	50056	557	50056	557	1	359680	0.9258	0.8257	0.1320	99.7261	449	90086	501	7.0883	1303	12.9322	59	2539	99	0.1372	0.3628	35.1161	10.8980	0.9036	0.5257	109.0356	449	87996	0.9411	0.3253
2879	2887	13	481	1389127	1388647	7687	412016	2281	50275	219	50275	219	1	361741	0.9253	0.7281	0.1319	101.4633	449	90594	505	-6.7941	1321	-5.6238	101	890	12	0.1375	0.5986	35.2711	10.9029	0.9049	0.5448	110.7728	449	88504	0.9427	0.3273
2887	2897	13	482	1398767	1398286	9639	414873	2857	50580	305	50580	305	1	364293	0.9252	0.8101	0.1318	-102.2878	139	140271	1916	-6.9130	23	-8.2609	23	2257	188	0.1376	0.5015	35.4858	10.9091	0.9030	0.5635	108.8953	449	89150	0.9454	0.3267
2897	2903	13	484	1404567	1404084	5799	416596	1722	50770	190	50770	190	1	365826	0.9254	0.8379	0.1317	-104.7482	139	140859	1922	-6.6337	1619	-7.0943	53	877	26	0.1376	0.5576	35.6198	10.9125	0.9017	0.5358	107.2266	503	84950	0.9439	0.3297
2903	2909	13	485	1410379	1409895	5811	418321	1724	50945	175	50945	175	1	367376	0.9254	0.7714	0.1316	-104.9784	139	141431	1930	-6.7647	1619	-6.0690	29	1248	80	0.1376	0.6000	35.7432	10.9160	0.9015	0.5411	107.7793	503	85314	0.9453	0.3279
2909	2917	13	486	1418147	1417662	7767	420624	2304	51199	254	51199	254	1	369425	0.9256	0.8383	0.1315	-103.2158	139	142212	1943	6.2534	509	-9.6774	31	1545	90	0.1374	0.4801	35.9214	10.9208	0.9010	0.5271	108.3356	587	80614	0.9476	0.3252
2917	2927	13	487	1427887	1427401	9739	423512	2887	51520	321	51520	321	1	371992	0.9257	0.8461	0.1314	-104.2878	139	143190	1956	7.9057	509	-8.3014	73	1252	26	0.1373	0.4498	36.1487	10.9269	0.9032	0.5614	109.2913	587	81214	0.9456	0.3238
2927	2939	13	489	1439619	1439131	11731	426994	3483	51905	385	51905	385	1	375089	0.9256	0.8417	0.1313	101.2525	503	89722	458	6.5667	1297	8.3448	29	2518	182	0.1369	0.4170	35.5879	10.9344	0.9036	0.5583	111.8586	587	81928	0.9429	0.3225
2939	2953	13	491	1453367	1452877	13747	431070	4076	52340	435	52340	435	1	378730	0.9252	0.8132	0.1312	-102.0360	139	145744	1995	-5.7612	67	-9.4337	83	1678	31	0.1370	0.4299	35.8869	10.9433	0.8992	0.5550	110.9523	587	82781	0.9403	0.3224
2953	2957	13	493	1457307	1456815	3939	432239	1168	52452	112	52452	112	1	379787	0.9253	0.7312	0.1311	100.7356	503	90858	462	7.4788	1297	-7.4595	37	730	32	0.1371	0.7390	35.9643	10.9453	0.8998	0.5348	111.1652	587	83012	0.9412	0.3304
2957	2963	13	494	1463227	1462734	5919	433996	1757	52634	182	52634	182	1	381362	0.9254	0.7904	0.1311	-101.2374	139	146731	2010	-6.8261	857	-8.6341	41	1038	42	0.1372	0.5835	36.0891	10.9487	0.8954	0.5350	111.9353	587	83373	0.9372	0.3249
2963	2969	13	495	1469159	1468665	5931	435756	1759	52818	184	52818	184	1	382938	0.9255	0.7987	0.1310	-102.5252	139	147307	2017	-6.4118	17	-4.9412	17	1759	202	0.1372	0.5669	37.1261	10.9520	0.8975	0.5231	110.7462	587	83722	0.9414	0.3228
2969	2971	13	496	1471139	1470644	1979	436342	586	52877	60	52877	60	1	383465	0.9259	0.7823	0.1309	-102.4748	139	147512	2020	-6.4382	89	-7.2903	31	392	18	0.1374	0.8541	38.0153	10.9527	0.9005	0.5391	110.2828	587	83858	0.9432	0.3225
2971	2999	13	496	1498999	1498504	27859	444609	8267	53751	874	53751	874	1	390858	0.9243	0.8083	0.1308	104.1925	587	88874	407	-6.7296	1583	-14.9672	61	3964	115	0.1372	0.3248	38.4196	10.9708	0.8941	0.5459	115.4361	587	85574	0.9423	0.3202
2999	3001	13	501	1500999	1500499	1999	445199	591	53804	54	53804	54	1	391395	0.9246	0.6991	0.1307	104.7905	587	88992	408	-6.4750	1583	-5.5294	17	591	64	0.1373	0.9185	36.8927	10.9715	0.8958	0.5328	116.0307	587	85693	0.9430	0.3202
3001	3011	13	501	1511019	1510519	10019	448171	2971	54102	298	54102	298	1	394069	0.9242	0.7679	0.1306	103.7121	587	89602	409	-6.2299	1583	-8.2388	67	1348	32	0.1375	0.5565	37.1004	10.9775	0.8933	0.5723	114.9523	587	86303	0.9485	0.3237
3011	3019	13	503	1519059	1518557	8039	450557	2386	54356	254	54356	254	1	396201	0.9242	0.8155	0.1305	103.0020	503	94815	480	-7.8696	23	-7.3364	107	874	9	0.1374	0.5167	37.2760	10.9821	0.8922	0.5435	113.2726	587	86796	0.9458	0.3221
3019	3023	13	504	1523087	1522584	4027	451752	1194	54480	124	54480	124	1	397272	0.9245	0.7961	0.1304	-104.2950	139	152712	2093	-7.7826	23	5.4634	41	708	40	0.1374	0.6723	37.3624	10.9841	0.8921	0.5413	113.9841	503	92556	0.9490	0.3225
3023	3037	13	505	1537227	1536723	14139	455948	4195	54909	429	54909	429	1	401039	0.9238	0.7845	0.1304	106.3260	503	95991	488	-5.7771	1741	9.6216	37	2634	152	0.1379	0.4508	37.6613	10.9927	0.8922	0.5587	116.3738	503	93464	0.9469	0.3269
3037	3041	13	507	1541279	1540773	4051	457152	1203	55023	114	55023	114	1	402129	0.9239	0.7274	0.1303	-105.3813	139	154525	2118	6.3969	257	5.3316	193	354	9	0.1381	0.7410	37.7415	10.9947	0.8899	0.5316	115.6559	587	88151	0.9449	0.3338
3041	3049	13	508	1549399	1548892	8119	459558	2407	55286	263	55286	263	1	404272	0.9241	0.8393	0.1302	106.7598	587	91936	420	7.3264	239	9.3256	43	1369	73	0.1380	0.4735	37.9232	10.9992	0.8916	0.5235	118.0000	587	88637	0.9433	0.3248
3049	3061	13	509	1561619	1561111	12219	463186	3628	55680	394	55680	394	1	407506	0.9240	0.8347	0.1301	-108.5899	139	156555	2144	6.6122	887	10.8525	61	1743	68	0.1377	0.4252	38.1995	11.0065	0.8907	0.5547	116.3254	587	89422	0.9443	0.3281
3061	3067	13	511	1567747	1567237	6127	465004	1817	55869	189	55869	189	1	409135	0.9241	0.8000	0.1300	-107.3094	139	157161	2154	7.2918	257	9.4110	73	788	31	0.1377	0.6133	37.3325	11.0097	0.8932	0.5501	115.0647	587	89792	0.9460	0.3259
3067	3079	13	512	1580039	1579528	12291	468651	3646	56246	377	56246	377	1	412405	0.9237	0.7958	0.1299	-109.5180	139	158357	2169	6.8991	109	10.2623	61	1761	68	0.1377	0.4700	37.5958	11.0169	0.8861	0.5620	117.5109	503	96196	0.9439	0.3224
3079	3083	13	514	1584147	1583634	4107	469870	1219	56355	109	56355	109	1	413515	0.9237	0.6886	0.1298	108.1283	421	106486	614	6.4789	2063	6.1739	23	964	90	0.1379	0.7978	36.8226	11.0188	0.8878	0.5326	116.9929	421	104620	0.9448	0.3399
3083	3089	13	515	1590319	1589805	6171	471697	1827	56532	177	56532	177	1	415165	0.9236	0.7466	0.1298	-110.2086	139	159378	2183	7.2062	257	6.7586	29	1323	98	0.1380	0.6355	36.9383	11.0221	0.8848	0.5430	117.0831	421	105022	0.9435	0.3284
3089	3109	13	516	1610979	1610464	20659	477830	6132	57198	666	57198	666	1	420632	0.9231	0.8375	0.1297	-112.2662	139	161467	2211	7.5930	887	-8.7761	67	2840	76	0.1378	0.3551	37.3760	11.0343	0.8881	0.5464	117.7416	449	103328	0.9454	0.3247
3109	3119	13	519	1621359	1620841	10379	480910	3079	57529	331	57529	331	1	423381	0.9231	0.8295	0.1296	-113.2446	139	162508	2225	-8.4241	1877	9.2069	29	2230	163	0.1376	0.4599	37.5187	11.0401	0.8841	0.5496	117.5390	449	104047	0.9451	0.3227
3119	3121	13	521	1623439	1622919	2079	481523	614	57596	68	57596	68	1	423927	0.9235	0.8551	0.1295	-111.2518	139	162717	2230	-8.0773	1877	-3.5075	67	285	5	0.1374	0.7388	37.5624	11.0407	0.8835	0.5077	116.9287	449	104184	0.9456	0.3228
3121	3137	13	521	1640127	1639607	16687	486478	4954	58129	533	58129	533	1	428349	0.9232	0.8313	0.1294	-117.2518	139	164385	2248	-8.3570	1877	12.3770	61	2398	91	0.1372	0.4014	37.9126	11.0503	0.8838	0.5738	118.4418	421	108525	0.9491	0.3235
3137	3163	13	524	1667427	1666904	27299	494576	8098	58922	793	58922	793	1	435654	0.9211	0.7571	0.1293	110.7553	421	112248	644	6.3539	1297	14.9701	67	3753	127	0.1379	0.3949	37.4415	11.0662	0.8896	0.5665	119.6152	421	110383	0.9599	0.3295
3163	3167	13	528	1671647	1671120	4219	495825	1250	59057	135	59057	135	1	436768	0.9214	0.8355	0.1293	110.3397	421	112546	645	7.9176	2003	6.4554	101	482	16	0.1377	0.6478	37.5308	11.0681	0.8904	0.5394	119.1995	421	110681	0.9604	0.3349
3167	3169	13	529	1673759	1673231	2111	496452	628	59127	71	59127	71	1	437325	0.9219	0.8752	0.1292	109.6746	421	112686	645	7.2916	2003	4.1176	17	628	78	0.1377	0.7357	37.7338	11.0687	0.8913	0.5109	118.5297	421	110822	0.9586	0.3312
3169	3181	13	529	1686459	1685931	12699	500221	3768	59514	387	59514	387	1	440707	0.9216	0.7955	0.1291	112.8307	449	110492	605	-6.7506	2081	-8.5725	131	1282	11	0.1378	0.4642	38.1025	11.0757	0.8936	0.5501	122.3380	503	103030	0.9626	0.3279
3181	3187	13	531	1692827	1692297	6367	502109	1888	59723	209	59723	209	1	442386	0.9219	0.8580	0.1290	112.9866	449	110906	607	-6.5651	2081	-7.4390	41	1116	47	0.1375	0.5247	37.7653	11.0788	0.8943	0.5265	122.2784	449	108820	0.9619	0.3323
3187	3191	13	532	1697079	1696548	4251	503370	1260	59846	123	59846	123	1	443524	0.9221	0.7571	0.1289	113.3112	421	114236	656	-6.3559	1877	5.7419	31	841	60	0.1375	0.6897	37.5578	11.0807	0.8952	0.5197	122.1663	421	112372	0.9623	0.3302
3191	3203	13	533	1709867	1709335	12787	507165	3795	60243	397	60243	397	1	446922	0.9218	0.8118	0.1289	114.8597	449	112057	614	-6.3996	1877	8.9367	79	1622	50	0.1373	0.4335	37.8697	11.0876	0.8948	0.5471	124.1514	449	109971	0.9587	0.3280
3203	3209	13	535	1716279	1715745	6411	509066	1901	60460	217	60460	217	1	448606	0.9222	0.8864	0.1288	115.9176	449	112493	617	-8.2593	509	6.8224	107	705	20	0.1372	0.5177	38.5225	11.0907	0.8954	0.5308	125.2094	449	110407	0.9575	0.3256
3209	3217	13	536	1724847	1724312	8567	511609	2543	60699	239	60699	239	1	450910	0.9219	0.7303	0.1287	119.4365	449	113050	623	-6.6953	2081	8.7021	47	1370	67	0.1374	0.5833	39.1001	11.0950	0.8958	0.5531	128.7283	449	110964	0.9570	0.3260
3217	3221	13	537	1729139	1728603	4291	512882	1273	60827	128	60827	128	1	452055	0.9221	0.7818	0.1286	121.1403	449	113341	626	-6.9188	2081	4.9730	37	796	48	0.1375	0.7123	38.8938	11.0969	0.8984	0.5453	130.4321	449	111255	0.9585	0.3281
3221	3229	13	538	1737739	1737202	8599	515431	2548	61073	246	61073	246	1	454358	0.9218	0.7511	0.1285	121.5746	449	113917	629	-6.5349	43	10.9672	61	1221	51	0.1377	0.5786	38.4700	11.1012	0.8949	0.5627	130.8664	449	111831	0.9558	0.3321
3229	3251	13	539	1761499	1760961	23759	522484	7052	61792	719	61792	719	1	460692	0.9206	0.7937	0.1285	122.4699	449	115512	637	8.4179	457	-9.6207	29	5084	341	0.1379	0.3650	38.2731	11.1142	0.8932	0.5403	131.7617	449	113426	0.9554	0.3261
3251	3253	13	543	1763667	1763125	2167	523126	643	61853	62	61853	62	1	461273	0.9210	0.7511	0.1284	123.7884	449	115665	639	6.6083	457	4.8028	71	291	13	0.1381	0.9051	38.3109	11.1148	0.8944	0.5277	133.0757	449	113580	0.9545	0.3259
3253	3257	13	543	1768007	1767465	4339	524414	1287	61978	125	61978	125	1	462436	0.9211	0.7570	0.1283	125.4833	449	115958	642	-7.0019	2081	-4.9823	113	451	3	0.1382	0.7163	38.3890	11.1167	0.8948	0.5348	134.7706	449	113873	0.9560	0.3327
3257	3259	13	544	1770179	1769636	2171	525056	642	62052	75	62052	75	1	463004	0.9217	0.9111	0.1282	124.7706	449	116118	642	7.1619	457	5.2069	29	461	37	0.1380	0.7235	38.4348	11.1173	0.8973	0.5094	134.0535	449	114034	0.9584	0.3297
3259	3271	13	544	1783239	1782696	13059	528930	3874	62464	412	62464	412	1	466466	0.9216	0.8299	0.1281	125.9443	449	116977	647	7.3652	397	-7.0141	71	1740	42	0.1381	0.4183	38.6900	11.1240	0.8984	0.5282	135.2272	449	114893	0.9553	0.3237
3271	3299	13	546	1813899	1813354	30659	538029	9098	63392	928	63392	928	1	474637	0.9200	0.7965	0.1281	124.7416	449	119043	655	9.3485	1297	12.5738	61	4344	155	0.1383	0.3531	38.7600	11.1405	0.8970	0.5798	134.0245	449	116959	0.9581	0.3245
3299	3301	13	551	1816099	1815549	2199	538680	651	63467	76	63467	76	1	475213	0.9205	0.9121	0.1280	125.0646	449	119195	656	8.3446	1297	5.2658	79	266	12	0.1381	0.7430	38.3193	11.1411	0.8956	0.5217	134.3430	449	117112	0.9555	0.3369
3301	3307	13	551	1822707	1822157	6607	540642	1962	63661	194	63661	194	1	476981	0.9206	0.7730	0.1279	124.1269	449	119630	657	-9.0703	1877	-7.8235	17	1962	223	0.1383	0.6331	38.5707	11.1441	0.8976	0.5542	133.4053	449	117547	0.9565	0.3276
3307	3313	13	552	1829327	1828776	6619	542605	1963	63843	182	63843	182	1	478762	0.9204	0.7253	0.1278	125.1759	449	120068	660	-8.1620	1877	-5.7978	89	792	12	0.1384	0.6653	38.5559	11.1471	0.8965	0.5597	134.4543	449	117985	0.9573	0.3352
3313	3319	13	553	1835959	1835407	6631	544572	1966	64024	181	64024	181	1	480548	0.9202	0.7206	0.1278	127.2472	449	120501	664	-7.2579	1877	7.0492	61	944	38	0.1387	0.6705	38.6686	11.1501	0.8966	0.5533	136.5256	449	118418	0.9563	0.3349
3319	3323	13	554	1840387	1839834	4427	545886	1314	64141	117	64141	117	1	481745	0.9203	0.6974	0.1277	126.0490	449	120770	664	-7.6580	1877	7.1325	83	534	20	0.1389	0.7961	38.7411	11.1519	0.9016	0.5374	135.3274	449	118687	0.9596	0.3311
3323	3329	13	555	1847039	1846485	6651	547858	1971	64358	217	64358	217	1	483500	0.9206	0.8628	0.1276	124.0267	449	121224	664	-7.7592	1877	-10.0690	29	1422	88	0.1389	0.5181	38.8774	11.1549	0.9004	0.5316	133.3051	449	119141	0.9578	0.3294
3329	3331	13	556	1849259	1848704	2219	548517	660	64422	65	64422	65	1	484095	0.9210	0.7723	0.1275	123.3452	449	121377	664	7.3711	97	6.0189	53	344	19	0.1389	0.8821	38.9189	11.1555	0.8976	0.5304	132.6192	449	119295	0.9557	0.3310
3331	3343	13	556	1862607	1862052	13347	552479	3961	64843	421	64843	421	1	487636	0.9209	0.8339	0.1274	122.3140	449	122282	667	-6.9745	2081	-9.9130	23	3127	262	0.1388	0.4175	39.1827	11.1621	0.9033	0.5376	131.5880	449	120200	0.9591	0.3299
3343	3347	13	558	1867067	1866510	4459	553798	1319	64976	133	64976	133	1	488822	0.9211	0.7916	0.1274	122.9599	449	122586	669	9.0324	1297	5.8209	67	609	24	0.1389	0.7013	39.2676	11.1639	0.9020	0.5467	132.2339	449	120504	0.9586	0.3307
3347	3359	13	559	1880479	1879921	13411	557780	3982	65380	404	65380	404	1	492400	0.9208	0.7970	0.1273	121.9465	449	123487	672	-6.6087	23	-8.1124	89	1607	28	0.1390	0.4604	39.5234	11.1705	0.9033	0.5448	131.2205	449	121405	0.9587	0.3306
3359	3361	13	561	1882719	1882159	2239	558442	662	65445	66	65445	66	1	492997	0.9212	0.7837	0.1272	122.3140	449	123629	673	7.7320	97	5.3832	107	247	10	0.1391	0.8430	39.5649	11.1711	0.9020	0.5162	131.5835	449	121548	0.9564	0.3578
3361	3371	13	561	1893939	1893379	11219	561774	3331	65758	313	65758	313	1	496016	0.9206	0.7390	0.1271	123.0134	449	124370	677	-7.0588	17	8.2683	41	1983	105	0.1395	0.5470	39.7612	11.1764	0.9056	0.5712	132.2829	449	122289	0.9630	0.3346
3371	3373	13	563	1896187	1895625	2247	562437	664	65827	70	65827	70	1	496610	0.9211	0.8296	0.1271	123.3942	449	124509	678	5.8050	2267	4.6087	23	522	50	0.1396	0.7939	39.8040	11.1770	0.9038	0.5126	132.6592	449	122429	0.9571	0.3324
3373	3389	13	563	1914219	1913657	18031	567787	5349	66366	539	66366	539	1	501421	0.9204	0.7935	0.1270	-124.9262	149	189001	2412	-6.6661	2531	-6.8121	149	1774	17	0.1397	0.4141	39.7080	11.1859	0.9036	0.5461	132.3229	449	123627	0.9570	0.3292
3389	3391	13	566	1916479	1915914	2259	568457	670	66430	65	66430	65	1	502027	0.9207	0.7644	0.1269	-125.0134	149	189231	2415	-6.1956	2531	-5.1739	23	531	41	0.1397	0.8567	39.7475	11.1865	0.9032	0.5198	132.6414	449	123780	0.9592	0.3437
3391	3407	13	566	1934607	1934042	18127	573835	5378	66984	554	66984	554	1	506851	0.9203	0.8121	0.1268	-122.7987	149	191003	2441	7.6338	71	-9.7108	83	2229	44	0.1397	0.4117	40.0808	11.1953	0.9078	0.5544	131.1849	449	125005	0.9605	0.3278
3407	3413	13	569	1941427	1940859	6819	575858	2023	67169	185	67169	185	1	508689	0.9201	0.7214	0.1268	120.8842	449	127542	689	7.0154	1297	6.6047	43	1148	60	0.1400	0.6541	40.1920	11.1982	0.9075	0.5457	130.1448	449	125463	0.9594	0.3280
3413	3433	13	570	1964247	1963678	22819	582629	6771	67862	693	67862	693	1	514767	0.9193	0.8078	0.1267	-130.3289	149	193948	2473	-7.2217	2161	-13.9718	71	3052	72	0.1399	0.3748	39.7668	11.2093	0.9072	0.5557	134.4583	563	116412	0.9613	0.3294
3433	3449	13	573	1982599	1982027	18351	588071	5443	68380	518	68380	518	1	519691	0.9183	0.7516	0.1266	-132.4899	149	195748	2495	-7.0234	683	-10.2881	59	2693	81	0.1402	0.4523	40.0709	11.2181	0.9049	0.5656	136.8820	449	128216	0.9616	0.3320
3449	3457	13	576	1991807	1991232	9207	590805	2733	68660	280	68660	280	1	522145	0.9183	0.8096	0.1265	-131.5302	149	196645	2508	-6.7885	2161	-7.6871	163	871	3	0.1404	0.5279	39.8144	11.2221	0.9087	0.5516	135.1381	449	128832	0.9625	0.3320
3457	3461	13	577	1996419	1995843	4611	592174	1368	68805	145	68805	145	1	523369	0.9187	0.8381	0.1265	-132.7584	149	197109	2513	-7.0555	2161	-5.4932	73	602	11	0.1402	0.6098	39.8991	11.2239	0.9065	0.5107	135.7795	449	129137	0.9613	0.3377
3461	3463	13	578	1998727	1998150	2307	592858	685	68872	68	68872	68	1	523986	0.9190	0.7853	0.1264	-134.7785	149	197334	2514	-6.7439	617	6.0704	71	317	15	0.1403	0.8264	39.9380	11.2244	0.9064	0.5101	138.0935	449	129291	0.9598	0.3347
3463	3467	13	578	2003347	2002770	4619	594228	1369	69020	148	69020	148	1	525208	0.9194	0.8558	0.1263	-134.9262	149	197792	2520	7.6885	1297	-6.3115	61	650	15	0.1404	0.6027	40.0244	11.2262	0.9079	0.5288	137.6771	449	129609	0.9602	0.3379
3467	3469	13	579	2005659	2005081	2311	594914	686	69081	62	69081	62	1	525833	0.9197	0.7158	0.1263	-134.1342	149	198031	2524	6.6307	1297	-5.5472	53	359	8	0.1404	0.9234	40.0597	11.2267	0.9066	0.5230	137.0089	449	129759	0.9583	0.3359
3469	3491	13	579	2031179	2030601	25519	602486	7572	69838	757	69838	757	1	532648	0.9186	0.7923	0.1262	-137.7584	149	200536	2554	-6.6047	43	-9.3178	107	2799	43	0.1408	0.3793	40.4999	11.2388	0.9112	0.5537	136.3519	449	131478	0.9588	0.3302
3491	3499	13	583	2040499	2039917	9319	605251	2764	70129	291	70129	291	1	535122	0.9188	0.8348	0.1261	-138.9597	149	201445	2565	6.7201	3323	6.4348	23	2180	196	0.1407	0.5136	40.6703	11.2428	0.9086	0.5396	-135.1611	149	201162	0.9587	0.3298
3499	3511	13	584	2054519	2053936	14019	609410	4158	70545	416	70545	416	1	538865	0.9184	0.7938	0.1260	-133.7383	149	202844	2589	6.2170	3323	-7.8554	83	1737	34	0.1407	0.4621	40.9174	11.2491	0.9078	0.5601	131.3552	563	122071	0.9648	0.3351
3511	3517	13	586	2061547	2060962	7027	611495	2085	70751	206	70751	206	1	540744	0.9185	0.7843	0.1260	-135.8523	149	203523	2596	-7.5882	17	5.7746	71	931	32	0.1408	0.5802	40.3025	11.2519	0.9104	0.5309	133.2695	449	133517	0.9638	0.3333
3517	3527	13	587	2073287	2072701	11739	614979	3484	71105	354	71105	354	1	543874	0.9184	0.8071	0.1259	-134.1210	157	199478	2407	6.2453	53	7.1176	17	3484	417	0.1408	0.4651	40.2462	11.2570	0.9051	0.5288	133.2309	563	123232	0.9616	0.3360
3527	3529	13	589	2075639	2075051	2351	615677	698	71177	73	71177	73	1	544500	0.9188	0.8312	0.1258	-133.4698	149	204910	2617	-6.1156	1601	-4.0602	83	293	3	0.1407	0.8226	40.2891	11.2576	0.9069	0.5336	132.6874	563	123385	0.9643	0.3477
3529	3533	13	589	2080347	2079759	4707	617072	1394	71320	143	71320	143	1	545752	0.9191	0.8157	0.1258	-133.6711	149	205372	2623	-5.8582	1601	-5.0870	23	1105	91	0.1408	0.6635	40.4194	11.2593	0.9087	0.5332	134.6615	449	134776	0.9652	0.3376
3533	3539	13	590	2087419	2086830	7071	619171	2098	71522	202	71522	202	1	547649	0.9191	0.7661	0.1257	-135.5436	149	206033	2630	6.6109	2357	8.4138	29	1502	112	0.1408	0.6273	40.5339	11.2621	0.9063	0.5520	134.6080	449	135237	0.9607	0.3378
3539	3541	13	591	2089779	2089189	2359	619870	700	71572	51	71572	51	1	548298	0.9192	0.5800	0.1256	-132.8280	157	201025	2428	6.0178	2357	-4.8113	53	366	9	0.1410	1.0996	40.5628	11.2627	0.9061	0.5290	135.6083	577	122437	0.9614	0.3407
3541	3547	13	591	2096867	2096277	7087	621974	2103	71769	197	71769	197	1	550205	0.9191	0.7462	0.1255	-133.4013	157	201698	2436	6.0131	457	-6.7595	79	899	16	0.1411	0.6279	40.6325	11.2655	0.9088	0.5404	136.1075	577	122870	0.9680	0.3447
3547	3557	13	592	2108707	2108116	11839	625486	3511	72126	357	72126	357	1	553360	0.9190	0.8104	0.1255	-136.8658	149	208143	2657	5.4001	2647	-8.0169	59	1741	51	0.1412	0.4803	40.8496	11.2706	0.9084	0.5538	135.5078	577	123620	0.9647	0.3402
3557	3559	13	594	2111079	2110486	2371	626190	704	72180	55	72180	55	1	554010	0.9192	0.6230	0.1254	-136.8993	149	208369	2660	6.8660	97	4.2105	19	625	70	0.1413	1.0029	40.8822	11.2712	0.9087	0.5197	136.0468	577	123753	0.9647	0.3394
3559	3571	13	594	2125339	2124746	14259	630420	4230	72610	430	72610	430	1	557810	0.9190	0.8111	0.1253	-135.7315	149	209772	2680	-5.9817	1697	12.6452	31	2842	196	0.1412	0.4447	41.1427	11.2773	0.9089	0.5539	137.0243	577	124625	0.9616	0.3354
3571	3581	13	596	2137259	2136664	11919	633955	3535	72975	365	72975	365	1	560980	0.9190	0.8243	0.1253	-138.4094	149	210940	2693	6.0011	2647	9.7711	83	1462	45	0.1410	0.4672	41.3652	11.2824	0.9094	0.5501	137.4627	577	125364	0.9622	0.3342
3581	3583	13	598	2139647	2139050	2387	634662	708	73045	71	73045	71	1	561617	0.9194	0.8011	0.1252	-139.7383	149	211188	2695	6.4669	2647	-4.3243	37	450	20	0.1410	0.8019	41.4091	11.2829	0.9089	0.5173	136.9428	577	125514	0.9614	0.3354
3583	3593	13	598	2151607	2151010	11959	638212	3549	73381	336	73381	336	1	564831	0.9190	0.7567	0.1251	-134.8188	149	212386	2716	6.1573	89	-7.7674	43	2016	86	0.1411	0.5576	41.4756	11.2879	0.9049	0.5702	139.4402	577	126236	0.9597	0.3352
3593	3607	13	600	2168407	2167808	16799	643196	4984	73854	473	73854	473	1	569342	0.9182	0.7589	0.1250	-135.6980	149	214016	2737	-7.8691	2207	9.3051	59	2469	93	0.1414	0.4517	40.9080	11.2952	0.9067	0.5478	139.9463	577	127244	0.9609	0.3376
3607	3613	13	602	2175627	2175026	7219	645338	2141	74069	215	74069	215	1	571269	0.9184	0.8035	0.1250	-138.1611	149	214721	2744	-7.8101	2207	-12.4098	61	1019	21	0.1413	0.5886	40.8700	11.2979	0.9053	0.5372	140.4419	577	127678	0.9593	0.3408
3613	3617	13	603	2180447	2179845	4819	646766	1428	74200	131	74200	131	1	572566	0.9185	0.7344	0.1249	-135.7248	149	215210	2753	6.3287	1223	7.6418	67	682	28	0.1414	0.7719	41.0739	11.2996	0.9051	0.5539	140.3813	577	127984	0.9577	0.3376
3617	3623	13	604	2187687	2187084	7239	648917	2150	74404	204	74404	204	1	574513	0.9184	0.7600	0.1248	-136.2685	149	215921	2762	5.6533	2221	7.2903	31	1437	100	0.1416	0.6410	41.1879	11.3023	0.9079	0.5606	139.7903	577	128443	0.9616	0.3448
3623	3631	13	605	2197359	2196755	9671	651782	2865	74677	273	74677	273	1	577105	0.9183	0.7637	0.1248	-138.0067	149	216870	2773	-6.6957	23	-10.4348	23	2259	186	0.1418	0.5591	41.3402	11.3062	0.9089	0.5474	139.7002	577	129046	0.9620	0.3420
3631	3637	13	606	2204627	2204022	7267	653940	2158	74902	225	74902	225	1	579038	0.9185	0.8361	0.1247	-142.5772	149	217583	2778	-7.3478	23	11.3171	41	1285	74	0.1418	0.5493	41.4647	11.3090	0.9058	0.5245	140.1196	577	129502	0.9551	0.3378
3637	3643	13	607	2211907	2211301	7279	656101	2161	75105	203	75105	203	1	580996	0.9185	0.7537	0.1246	-141.2282	149	218302	2789	-6.7440	2707	-6.8356	73	943	19	0.1419	0.6427	41.4657	11.3117	0.9072	0.5665	139.5182	577	129964	0.9557	0.3377
3643	3659	13	608	2231379	2230772	19471	661878	5777	75695	590	75695	590	1	586183	0.9181	0.8199	0.1246	-139.9866	149	220221	2816	7.2749	211	-10.9518	83	2405	47	0.1417	0.4004	41.7858	11.3199	0.9052	0.5549	144.2043	563	133092	0.9570	0.3357
3659	3671	13	611	2246039	2245429	14659	666225	4346	76133	438	76133	438	1	590092	0.9179	0.8095	0.1245	-143.5570	149	221679	2832	-7.8785	683	7.9007	151	1442	27	0.1416	0.4534	41.8664	11.3259	0.9024	0.5410	143.9112	563	134019	0.9533	0.3344
