Q	Qn	a	k_lo	k_hi	W	S	N_A	N_A_sec	twins	twins_sec	surv	surv_sec	ok	sum_fresh	R	R_sec	prod	maxDf	gDf	NcurDf	freshDf	maxDr	gDr	maxDfs	gDfs	NcurDfs	freshDfs	E_win	E_sec	top_max	room	pct_mean	pct_sec_mean	maxDl	gDl	NliveDl	pct_live_mean	E_live
4297	4327	19	717	3120487	3119771	43119	730776	10098	101354	1222	101354	1222	1	629422	0.9151	0.7985	0.1516	-158.0000	197	274224	2626	13.4323	761	10.2913	127	4490	81	0.1439	0.3320	47.3294	11.6151	0.9087	0.5471	158.1958	659	175559	0.9590	0.3291
4327	4337	19	722	3134927	3134206	14439	734160	3384	101795	441	101795	441	1	632365	0.9153	0.8603	0.1515	-151.0761	197	275512	2646	11.8491	53	-10.4795	73	1879	41	0.1436	0.4348	47.5363	11.6192	0.9081	0.5322	156.5432	659	176433	0.9608	0.3297
4337	4339	19	724	3137819	3137096	2891	734835	676	101876	82	101876	82	1	632959	0.9156	0.8011	0.1514	-151.6244	197	275763	2648	13.7410	251	5.7808	73	373	16	0.1437	0.8467	47.5741	11.6197	0.9090	0.5223	156.0303	659	176602	0.9615	0.3294
4339	4349	19	724	3152299	3151576	14479	738228	3392	102294	418	102294	418	1	635934	0.9156	0.8142	0.1513	-151.5178	197	277033	2661	-13.1860	43	9.5517	29	3095	223	0.1438	0.4852	47.1732	11.6238	0.9106	0.5475	158.3900	659	177472	0.9601	0.3308
4349	4357	19	726	3163907	3163182	11607	740949	2720	102614	320	102614	320	1	638335	0.9155	0.7777	0.1513	-150.6497	197	278031	2672	14.0239	251	-8.9574	47	1832	69	0.1438	0.5456	47.3212	11.6270	0.9128	0.5346	158.3869	659	178132	0.9622	0.3315
4357	4363	19	727	3172627	3171901	8719	742989	2040	102865	251	102865	251	1	640124	0.9156	0.8137	0.1512	-150.3553	197	278790	2680	-12.6172	653	-9.2759	29	1860	119	0.1439	0.5757	47.4374	11.6293	0.9110	0.5332	160.8604	659	178635	0.9616	0.3327
4363	4373	19	728	3187187	3186460	14559	746400	3411	103283	418	103283	418	1	643117	0.9156	0.8108	0.1511	-151.3096	197	280066	2692	-14.2791	43	9.6024	83	1801	53	0.1438	0.4604	47.3449	11.6335	0.9123	0.5271	160.1958	659	179513	0.9600	0.3310
4373	4391	19	730	3213479	3212750	26291	752554	6153	103994	711	103994	711	1	648560	0.9147	0.7649	0.1511	-153.3756	197	282338	2713	13.6697	109	-12.2553	47	4189	166	0.1444	0.4314	47.6718	11.6412	0.9142	0.5558	160.8312	877	160565	0.9599	0.3299
4391	4397	19	733	3222267	3221535	8787	754617	2063	104241	247	104241	247	1	650376	0.9148	0.7929	0.1510	-152.1218	197	283101	2722	13.8191	619	7.5319	47	1421	68	0.1444	0.5971	47.4794	11.6435	0.9140	0.5442	159.8331	701	177061	0.9590	0.3292
4397	4409	19	734	3239879	3239146	17611	758737	4121	104757	516	104757	516	1	653980	0.9148	0.8296	0.1509	-155.7157	197	284637	2734	15.5073	619	11.4433	97	2064	54	0.1443	0.4225	47.7149	11.6485	0.9153	0.5315	161.5975	877	161983	0.9616	0.3289
4409	4421	19	736	3257539	3256804	17659	762874	4137	105229	472	105229	472	1	657645	0.9143	0.7563	0.1509	-152.6447	197	286206	2753	-17.5116	43	-11.9551	89	2134	36	0.1444	0.5080	47.9299	11.6535	0.9148	0.5575	161.5165	577	194877	0.9621	0.3278
4421	4423	19	738	3260487	3259750	2947	763561	688	105307	79	105307	79	1	658254	0.9146	0.7615	0.1508	-154.1320	197	286451	2754	-16.4651	43	-4.5135	37	546	25	0.1444	0.8412	47.9658	11.6539	0.9147	0.5059	161.9307	577	195046	0.9613	0.3291
4423	4441	19	738	3287079	3286342	26591	769793	6231	106042	735	106042	735	1	663751	0.9139	0.7826	0.1507	-155.9188	197	288794	2776	-20.3256	43	11.1739	23	6231	553	0.1447	0.4229	48.3020	11.6616	0.9170	0.5718	166.0884	701	180827	0.9634	0.3291
4441	4447	19	741	3295967	3295227	8887	771869	2077	106276	234	106276	234	1	665593	0.9139	0.7478	0.1507	-154.6548	197	289556	2785	-16.8837	43	7.0645	31	1766	121	0.1449	0.6332	48.4090	11.6638	0.9173	0.5355	166.6819	701	181320	0.9648	0.3291
4447	4451	19	742	3301899	3301158	5931	773265	1395	106444	168	106444	168	1	666821	0.9141	0.7997	0.1506	154.1812	701	186052	685	-14.8140	43	6.7196	107	657	19	0.1449	0.6594	48.4855	11.6652	0.9171	0.5209	166.6976	701	181665	0.9637	0.3284
4451	4457	19	743	3310807	3310065	8907	775348	2083	106687	243	106687	243	1	668661	0.9141	0.7750	0.1505	-156.9442	197	290865	2796	-14.6977	43	7.1724	29	1897	138	0.1449	0.6132	48.5976	11.6674	0.9152	0.5371	169.2026	701	182189	0.9618	0.3361
4457	4463	19	744	3319727	3318984	8919	777437	2088	106911	224	106911	224	1	670526	0.9140	0.7130	0.1505	157.2653	701	187074	691	-16.8605	43	7.3243	37	1659	97	0.1450	0.6760	48.7001	11.6697	0.9144	0.5558	169.7817	701	182687	0.9611	0.3329
4463	4481	19	745	3346559	3345815	26831	783723	6286	107680	769	107680	769	1	676043	0.9136	0.8135	0.1504	160.8031	701	188638	699	14.7615	109	-13.1351	37	5016	258	0.1449	0.3843	48.4295	11.6773	0.9129	0.5408	173.3195	701	184251	0.9596	0.3301
4481	4483	19	748	3349547	3348800	2987	784419	696	107756	77	107756	77	1	676663	0.9138	0.7360	0.1503	161.3324	701	188803	700	-13.6047	43	-5.2553	47	476	15	0.1450	0.9193	48.4641	11.6777	0.9150	0.5304	173.8459	701	184417	0.9611	0.3302
4483	4493	19	748	3364507	3363760	14959	787922	3503	108199	443	108199	443	1	679723	0.9139	0.8417	0.1503	161.8445	701	189675	703	-14.5349	43	-11.9655	29	3204	209	0.1448	0.4572	48.2708	11.6817	0.9154	0.5351	174.3581	701	185289	0.9603	0.3311
4493	4507	19	750	3385507	3384758	20999	792842	4919	108763	564	108763	564	1	684079	0.9134	0.7634	0.1502	163.3752	701	190891	708	-18.3721	43	11.3151	73	2726	86	0.1450	0.4704	47.9215	11.6875	0.9152	0.5633	175.8887	701	186505	0.9637	0.3349
4507	4513	19	752	3394527	3393776	9019	794955	2112	109019	256	109019	256	1	685936	0.9135	0.8074	0.1501	163.8802	701	191415	710	-15.6512	43	9.4528	53	1366	61	0.1450	0.5942	48.0380	11.6897	0.9161	0.5502	176.3937	701	187029	0.9654	0.3367
4513	4517	19	753	3400547	3399795	6019	796367	1411	109199	180	109199	180	1	687168	0.9138	0.8502	0.1501	162.8730	701	191768	710	-20.3256	43	7.1446	83	741	25	0.1450	0.6217	48.1194	11.6911	0.9171	0.5260	175.3866	701	187382	0.9674	0.3385
4517	4519	19	754	3403559	3402806	3011	797070	703	109269	71	109269	71	1	687801	0.9140	0.6734	0.1500	163.3852	701	191939	711	-13.0233	43	-6.2759	29	642	38	0.1451	0.9803	48.3812	11.6915	0.9159	0.5300	175.8959	701	187554	0.9649	0.3363
4519	4523	19	754	3409587	3408834	6027	798486	1416	109455	186	109455	186	1	689031	0.9143	0.8762	0.1499	163.3409	701	192305	712	-14.8837	43	-6.4177	79	767	13	0.1450	0.5891	48.4640	11.6928	0.9172	0.5122	175.8516	701	187920	0.9683	0.3405
4523	4547	19	755	3445867	3445113	36279	806982	8495	110448	993	110448	993	1	696534	0.9133	0.7800	0.1499	166.3609	701	194401	721	-12.5348	647	14.2278	79	4573	130	0.1454	0.3795	48.9041	11.7030	0.9174	0.5590	178.8716	701	190016	0.9669	0.3333
4547	4549	19	759	3448899	3448141	3031	807691	710	110524	77	110524	77	1	697167	0.9135	0.7240	0.1498	166.9187	701	194556	722	-11.2617	1979	4.6792	53	459	22	0.1455	0.8912	48.9378	11.7034	0.9182	0.5189	179.4265	701	190172	0.9662	0.3329
4549	4561	19	759	3467119	3466361	18219	811957	4265	111057	533	111057	533	1	700900	0.9135	0.8347	0.1497	166.8545	701	195630	725	-15.4419	43	-11.2128	47	2919	113	0.1455	0.4335	48.8485	11.7082	0.9187	0.5377	179.3623	701	191246	0.9645	0.3306
4561	4567	19	761	3476247	3475487	9127	814098	2142	111305	248	111305	248	1	702793	0.9136	0.7736	0.1497	166.3823	701	196146	726	-19.0233	43	7.1935	31	1826	125	0.1455	0.6297	48.9576	11.7104	0.9167	0.5516	178.8902	701	191762	0.9615	0.3300
4567	4583	19	762	3500647	3499886	24399	819813	5715	112001	696	112001	696	1	707812	0.9133	0.8141	0.1496	166.3110	701	197573	730	-12.5124	1979	-10.0935	139	2439	25	0.1456	0.4058	49.2420	11.7170	0.9157	0.5537	178.8188	701	193189	0.9603	0.3288
4583	4591	19	765	3512879	3512115	12231	822677	2863	112363	362	112363	362	1	710314	0.9134	0.8456	0.1495	166.2568	701	198293	732	-13.4068	1979	10.9718	71	1634	57	0.1455	0.4981	49.2721	11.7200	0.9175	0.5422	178.7646	701	193909	0.9650	0.3311
4591	4597	19	766	3522067	3521302	9187	824827	2149	112613	250	112613	250	1	712214	0.9135	0.7783	0.1495	167.7903	701	198807	735	-13.5796	1979	8.9434	53	1406	62	0.1456	0.6029	49.3822	11.7222	0.9169	0.5341	180.2981	701	194423	0.9619	0.3305
4597	4603	19	767	3531267	3530501	9199	826978	2150	112870	257	112870	257	1	714108	0.9136	0.8001	0.1494	169.2439	701	199349	738	-17.2756	127	-10.6129	31	1823	107	0.1457	0.5945	49.4948	11.7244	0.9171	0.5456	181.7518	701	194965	0.9599	0.3292
4603	4621	19	768	3558939	3558172	27671	833466	6489	113626	756	113626	756	1	719840	0.9129	0.7802	0.1493	168.6733	701	200951	742	-15.8605	43	-9.3239	71	3668	94	0.1459	0.4294	49.4348	11.7318	0.9168	0.5748	181.1812	701	196567	0.9647	0.3289
4621	4637	19	771	3583627	3582857	24687	839240	5774	114317	691	114317	691	1	724923	0.9126	0.8017	0.1493	169.5021	701	202413	747	-15.1455	1979	-11.3220	59	3638	112	0.1460	0.4246	49.1329	11.7382	0.9156	0.5722	182.0100	701	198029	0.9606	0.3283
4637	4639	19	774	3586719	3585946	3091	839964	725	114394	78	114394	78	1	725570	0.9128	0.7211	0.1492	170.0228	701	202581	748	-14.8772	1979	-5.2973	37	579	26	0.1460	0.9475	49.3397	11.7387	0.9158	0.5295	182.5278	701	198198	0.9605	0.3286
4639	4643	19	774	3592907	3592134	6187	841424	1459	114580	186	114580	186	1	726844	0.9131	0.8548	0.1491	169.9729	701	202949	749	-14.3527	1979	-5.0847	59	917	26	0.1460	0.6059	49.4199	11.7400	0.9163	0.5237	182.4779	701	198566	0.9624	0.3277
4643	4649	19	775	3602199	3601425	9291	843594	2169	114843	263	114843	263	1	728751	0.9132	0.8134	0.1491	169.3524	701	203517	750	-15.5457	1979	-6.0693	101	1064	15	0.1460	0.5925	49.5342	11.7421	0.9171	0.5477	181.8573	701	199134	0.9620	0.3323
4649	4651	19	776	3605299	3604524	3099	844318	724	114919	77	114919	77	1	729399	0.9134	0.7137	0.1490	168.9130	701	203671	750	-16.2774	1979	5.4507	71	410	17	0.1461	0.9354	49.5678	11.7425	0.9180	0.5142	181.4151	701	199289	0.9619	0.3557
4651	4657	19	776	3614607	3613832	9307	846500	2182	115155	236	115155	236	1	731345	0.9133	0.7262	0.1489	168.4322	701	204190	751	-14.4826	1979	9.8790	157	873	21	0.1461	0.6664	49.6700	11.7447	0.9188	0.5472	180.9344	701	199808	0.9614	0.3372
4657	4663	19	777	3623927	3623151	9319	848678	2177	115423	268	115423	268	1	733255	0.9135	0.8269	0.1489	167.8488	701	204745	752	17.4828	29	-7.0896	67	1276	31	0.1462	0.5571	49.7861	11.7468	0.9186	0.5277	180.3509	701	200363	0.9610	0.3334
4663	4673	19	778	3639487	3638710	15559	852322	3644	115842	419	115842	419	1	736480	0.9133	0.7726	0.1488	168.2668	701	205650	755	-17.2877	73	-8.0896	67	2147	56	0.1463	0.5225	49.8142	11.7507	0.9175	0.5631	180.7689	701	201268	0.9607	0.3325
4673	4679	19	780	3648839	3648060	9351	854516	2194	116089	247	116089	247	1	738427	0.9133	0.7568	0.1488	169.7546	701	206180	758	-18.3973	73	6.0061	163	896	17	0.1464	0.6253	49.9204	11.7528	0.9172	0.5364	182.2568	701	201798	0.9598	0.3299
4679	4691	19	781	3667579	3666799	18739	858909	4394	116599	510	116599	510	1	742310	0.9130	0.7806	0.1487	170.6191	701	207279	762	-17.2558	43	-16.1277	47	3011	112	0.1466	0.4834	50.0752	11.7575	0.9169	0.5594	183.1213	701	202897	0.9577	0.3277
4691	4703	19	783	3686367	3685585	18787	863307	4397	117099	500	117099	500	1	746208	0.9126	0.7651	0.1486	171.5235	701	208364	766	-15.8140	43	-12.6098	41	3313	149	0.1468	0.5120	50.1177	11.7622	0.9159	0.5684	184.0257	701	203982	0.9596	0.3298
4703	4721	19	785	3714639	3713855	28271	869933	6626	117865	766	117865	766	1	752068	0.9120	0.7781	0.1486	168.8217	701	210012	768	-17.7808	73	-10.5512	127	2956	36	0.1471	0.4312	49.8480	11.7694	0.9193	0.5706	181.3238	701	205630	0.9647	0.3318
4721	4723	19	788	3717787	3717000	3147	870667	735	117954	90	117954	90	1	752713	0.9123	0.8246	0.1485	-169.5183	191	333058	3318	-17.8904	73	4.3023	43	531	29	0.1470	0.7969	49.9699	11.7699	0.9189	0.5150	180.8074	701	205811	0.9636	0.3311
4723	4729	19	788	3727239	3726452	9451	872878	2210	118225	271	118225	271	1	754653	0.9125	0.8261	0.1484	-167.1780	191	333885	3329	-15.4658	73	-8.1748	103	1039	12	0.1470	0.5648	50.0852	11.7720	0.9195	0.5310	179.2154	701	206369	0.9651	0.3334
4729	4733	19	789	3733547	3732759	6307	874352	1475	118400	175	118400	175	1	755952	0.9126	0.7996	0.1484	-168.1257	191	334453	3334	-14.8493	73	8.4468	47	1000	51	0.1470	0.6719	50.1593	11.7732	0.9182	0.5149	178.2083	701	206722	0.9643	0.3321
4733	4751	19	790	3761999	3761210	28451	881020	6667	119212	812	119212	812	1	761808	0.9123	0.8212	0.1483	-168.7539	191	336996	3360	13.3364	107	-14.7931	29	6087	405	0.1469	0.3683	50.4174	11.7804	0.9178	0.5370	176.4094	701	208404	0.9616	0.3288
4751	4759	19	793	3774679	3773887	12679	883988	2967	119549	337	119549	337	1	764439	0.9122	0.7662	0.1483	-170.7120	191	338138	3370	12.8598	107	-10.8852	61	1796	48	0.1471	0.5747	50.5599	11.7833	0.9188	0.5490	176.3153	701	209138	0.9641	0.3303
4759	4783	19	794	3812847	3812054	38167	892934	8946	120591	1042	120591	1042	1	772343	0.9113	0.7860	0.1482	-172.4293	191	341549	3404	-16.9452	73	14.0345	29	8163	577	0.1474	0.3742	50.9580	11.7930	0.9208	0.5521	178.0585	701	211331	0.9688	0.3300
4783	4787	19	798	3819227	3818430	6379	894426	1492	120776	185	120776	185	1	773650	0.9116	0.8371	0.1481	-172.3455	191	342114	3410	-13.0169	4259	-6.7391	23	1492	123	0.1474	0.6003	51.0361	11.7942	0.9225	0.5049	177.2790	577	229854	0.9676	0.3291
4787	4789	19	799	3822419	3821621	3191	895168	742	120851	76	120851	76	1	774317	0.9118	0.6918	0.1481	-170.2251	191	342389	3415	16.2759	29	-5.0638	47	495	16	0.1475	0.9671	51.0678	11.7947	0.9220	0.5326	178.6702	661	216256	0.9670	0.3294
4789	4793	19	799	3828807	3828009	6387	896668	1499	121045	194	121045	194	1	775623	0.9121	0.8744	0.1480	-171.1309	191	342953	3420	17.8276	29	7.7904	167	602	15	0.1473	0.6068	51.1498	11.7959	0.9217	0.5289	179.4841	661	216648	0.9660	0.3288
4793	4799	19	800	3838399	3837600	9591	898911	2242	121327	282	121327	282	1	777584	0.9123	0.8502	0.1479	-170.4315	197	337011	3251	-15.4497	1979	5.8691	191	872	15	0.1472	0.5428	51.2694	11.7980	0.9202	0.5344	178.0572	577	231072	0.9650	0.3311
4799	4801	19	801	3841599	3840799	3199	899666	756	121420	94	121420	94	1	778246	0.9126	0.8408	0.1479	-170.2234	197	337286	3254	-15.2127	1979	-6.4627	67	451	7	0.1471	0.7935	51.3087	11.7984	0.9199	0.5165	177.3536	577	231275	0.9641	0.3300
4801	4813	19	801	3860827	3860027	19227	904170	4503	121931	511	121931	511	1	782239	0.9123	0.7677	0.1478	-175.2995	197	338968	3266	13.6262	107	8.3562	73	2469	76	0.1473	0.5008	51.5259	11.8030	0.9213	0.5566	179.1594	577	232485	0.9671	0.3307
4813	4817	19	803	3867247	3866445	6419	905675	1505	122100	169	122100	169	1	783575	0.9124	0.7600	0.1478	-177.9746	197	339527	3269	16.6552	29	-5.0244	41	1128	50	0.1473	0.7157	51.5977	11.8042	0.9212	0.5418	179.8602	701	214555	0.9689	0.3305
4817	4831	19	804	3889759	3888956	22511	910943	5269	122733	633	122733	633	1	788210	0.9122	0.8134	0.1477	-180.0051	197	341500	3287	18.3448	29	-13.0822	73	2923	67	0.1472	0.4256	51.3218	11.8096	0.9174	0.5470	178.1198	701	215866	0.9648	0.3296
4831	4861	19	806	3938219	3937414	48459	922298	11354	124108	1375	124108	1375	1	798190	0.9115	0.8203	0.1476	-179.8173	197	345717	3330	14.3383	677	13.8033	61	6899	240	0.1472	0.3230	51.8550	11.8216	0.9181	0.5593	180.4246	577	237313	0.9643	0.3280
4861	4871	19	811	3954439	3953629	16219	926096	3800	124575	467	124575	467	1	801521	0.9115	0.8328	0.1476	-180.2437	197	347138	3344	-12.4827	1303	8.7377	61	2326	85	0.1471	0.4595	52.0292	11.8253	0.9184	0.5373	179.9029	577	238329	0.9641	0.3267
4871	4877	19	813	3964187	3963375	9747	928373	2276	124835	260	124835	260	1	803538	0.9116	0.7744	0.1475	-182.6396	197	347965	3350	-12.2244	1979	8.5254	59	1430	57	0.1471	0.6163	52.1387	11.8273	0.9192	0.5362	179.8614	577	238918	0.9653	0.3276
4877	4889	19	814	3983719	3982906	19531	932954	4580	125350	515	125350	515	1	807604	0.9112	0.7626	0.1475	-184.7665	197	349652	3365	-11.1094	4259	13.6197	71	2605	87	0.1473	0.5053	52.3558	11.8319	0.9165	0.5501	181.5735	701	221315	0.9638	0.3277
4889	4903	19	816	4006567	4005752	22847	938304	5351	125989	639	125989	639	1	812315	0.9110	0.8102	0.1474	-179.0711	197	351652	3391	-13.4409	127	-10.2291	179	2079	13	0.1473	0.4199	52.6252	11.8372	0.9188	0.5467	185.8631	577	241514	0.9671	0.3270
4903	4909	19	818	4016379	4015562	9811	940596	2292	126266	277	126266	277	1	814330	0.9111	0.8203	0.1473	-180.8731	197	352519	3398	-14.5354	127	6.5767	163	931	18	0.1473	0.5702	52.7417	11.8392	0.9166	0.5342	185.1526	701	223215	0.9651	0.3265
4909	4919	19	819	4032759	4031941	16379	944438	3841	126724	458	126724	458	1	817714	0.9111	0.8097	0.1473	-180.3604	197	353946	3413	13.7531	239	7.8686	137	1653	32	0.1474	0.4926	52.9351	11.8429	0.9176	0.5484	185.4593	701	224159	0.9669	0.3279
4919	4931	19	821	4052459	4051639	19699	949057	4619	127260	536	127260	536	1	821797	0.9109	0.7883	0.1472	-183.9746	197	355681	3427	13.7928	251	18.5593	59	2904	117	0.1474	0.4850	53.1635	11.8473	0.9176	0.5560	186.1127	701	225332	0.9699	0.3310
4931	4933	19	823	4055747	4054925	3287	949826	770	127344	85	127344	85	1	822482	0.9111	0.7502	0.1472	-182.8071	197	355960	3431	13.6653	251	6.4468	47	530	29	0.1475	0.8743	53.1986	11.8477	0.9178	0.5187	186.5792	701	225519	0.9685	0.3304
4933	4937	19	823	4062327	4061505	6579	951362	1535	127531	187	127531	187	1	823831	0.9113	0.8282	0.1471	-183.4924	197	356520	3436	13.4263	251	5.2795	347	472	8	0.1474	0.6393	53.2779	11.8490	0.9186	0.5282	186.5007	701	225897	0.9687	0.3382
4937	4943	19	824	4072207	4071384	9879	953682	2319	127784	253	127784	253	1	825898	0.9113	0.7420	0.1470	-184.4467	197	357402	3444	14.6233	677	-6.9083	109	1085	13	0.1475	0.6408	52.4088	11.8510	0.9184	0.5465	186.5927	577	245631	0.9680	0.3358
4943	4951	19	825	4085399	4084575	13191	956768	3085	128135	351	128135	351	1	828633	0.9112	0.7741	0.1470	-184.8579	197	358526	3455	14.5066	677	-11.6271	59	1936	54	0.1475	0.5723	52.5609	11.8538	0.9166	0.5514	186.7574	577	246449	0.9680	0.3391
4951	4957	19	826	4095307	4094482	9907	959086	2317	128418	283	128418	283	1	830668	0.9114	0.8314	0.1469	-187.4467	197	359372	3461	12.8222	1091	-6.7822	101	1100	15	0.1475	0.5599	52.6808	11.8558	0.9162	0.5351	185.9943	701	227827	0.9683	0.3385
4957	4967	19	827	4111847	4111021	16539	962969	3882	128869	451	128869	451	1	834100	0.9113	0.7911	0.1469	-187.2792	197	360833	3476	12.9402	251	9.0990	101	1914	47	0.1475	0.5083	52.8742	11.8595	0.9170	0.5470	188.2240	701	228798	0.9696	0.3381
4967	4969	19	829	4115159	4114331	3311	963738	770	128968	100	128968	100	1	834770	0.9116	0.8847	0.1468	-186.2335	197	361124	3480	13.3103	29	-6.3115	61	467	9	0.1474	0.7063	52.9156	11.8599	0.9182	0.5004	188.6705	701	228992	0.9695	0.3365
4969	4973	19	829	4121787	4120959	6627	965295	1556	129169	201	129169	201	1	836126	0.9119	0.8803	0.1467	-186.3147	197	361723	3486	13.4064	251	-8.0000	29	1421	90	0.1474	0.6062	53.0017	11.8611	0.9175	0.5194	188.5264	701	229393	0.9675	0.3359
4973	4987	19	830	4145027	4144198	23239	970736	5441	129795	626	129795	626	1	840941	0.9116	0.7844	0.1467	-184.8426	197	363745	3508	13.2422	677	9.9577	71	3090	97	0.1475	0.4481	53.2699	11.8663	0.9167	0.5581	188.7903	577	250190	0.9669	0.3362
4987	4993	19	832	4155007	4154176	9979	973076	2340	130052	257	130052	257	1	843024	0.9116	0.7491	0.1466	-184.6041	197	364608	3517	13.4064	251	8.4595	37	1860	109	0.1475	0.6433	53.3789	11.8683	0.9175	0.5327	189.6898	577	250796	0.9673	0.3349
4993	4999	19	833	4164999	4164167	9991	975418	2341	130343	291	130343	291	1	845075	0.9118	0.8482	0.1466	-185.4772	197	365482	3525	12.8827	1091	8.0488	41	1762	94	0.1475	0.5541	53.5022	11.8703	0.9186	0.5350	188.4506	577	251442	0.9676	0.3359
4999	5003	19	834	4171667	4170834	6667	976982	1563	130543	200	130543	200	1	846439	0.9121	0.8734	0.1465	-186.2843	197	366054	3530	13.2829	251	6.2489	229	544	11	0.1474	0.6096	53.5874	11.8715	0.9180	0.5174	187.0260	577	251853	0.9652	0.3349
